"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"shorttitle"	"category"	"hathiadvent"
"pst.000021382758"				"u"			1954	1954	1954	1	1	"win. v.16"	"New York|Reader's Digest Association|1954."	"NotFiction"	"Condensed books"	"Reader's digest condensed books : winter 1954 selections, vol. 16"	"shortfiction"	"contemporary"
"mdp.39015048712163"	"Dawson, Fielding"			"m"	"us"	"1930-2002."	1985	1985	1985	1	1		"Santa Barbara|Black Sparrow Press|1985."	"Fiction"		"Virginia Dare : stories, 1976-1981"	"shortfiction"	"contemporary"
"mdp.39015063918133"	"Fletcher, J. S. (Joseph Smith)"	"Fletcher, Joseph Smith"		"m"	"uk"	"1863-1935."	1935	1935	1935	1	1		"New York|A. A. Knopf|1935."	"Fiction"		"The eleventh hour; being the second of the further adventures of Ronald Camberwell"	"longfiction"	"contemporary"
"mdp.39015055883816"	"Gornick, Lisa"			"f"	"us"	"1956-"	2002	2002	2002	1	1		"Chapel Hill, N.C.|Algonquin Books of Chapel Hill|2002."	"Fiction"	"Psychotherapist and patient|Fathers and sons|Married people|Fiction|Psychiatrists|Prisoners|Drug abuse"	"A private sorcery : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t5j96f67z"	"Cathcart"			"f"	"uk"		1833	1833	1833	3	3	"v.1"	"London;Longman;1833."			"Adelaide;"	"longfiction"	"contemporary"
"mdp.39015065769393"	"Surr, T. S. (Thomas Skinner)"	"Surr, Thomas sKinner"		"m"	"uk"	"1770-1847."	1801	1801	1801	3	3	"v.2"	"London;Printed for T. Hurst;1801-02."	"Fiction"		"Splendid misery. A novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t9862cj28"	"Ferguson, Esther Baldwin"			"f"	"us"	"b. 1842"	1910	1910	1910	1	1	"c.2"	"San Francisco;Gilmartin Company;c1910."		"Equality|Social conditions|Women|Fiction|20th century"	"The lump of gold"	"longfiction"	"contemporary"
"uc2.ark+=13960=t31261n0t"	"Daudet, Alphonse"			"m"	"fr"	"1840-1897."	1898	1892	1897	1	1	"v.04"	"New York;Society of English and French Literature;1898-1900"			"The novels, romances, and memoirs of Alphonse Daudet"	"longfiction"	"contemporary"
"umn.31951002102922y"	"Goddard, Constance Felicity"			"f"	"uk"		1945	1945	1945	1	1		"London|J. Cape|1945."	"NotFiction"		"Come wind, come weather"	"longfiction"	"contemporary"
"njp.32101068163615"				"u"			1820	1820	1820	1	1	"vol.2"	"London;T. Egerton;1820."	"Fiction"		"Good-humour; or, My uncle, the general"	"longfiction"	"contemporary"
"mdp.39015010397001"	"Murasaki Shikibu"	"Shikibu, Murasaki"		"f"	"jp"	"978-1016"	1976	1537	1976	2	2	"v.1"	"New York|Alfred A, Knopf|c1976."	"NotFiction"		"The tale of Genji"	"longfiction"	"reprint"
"uc2.ark+=13960=t1sf2qf1f"	"Hayes, Clair W. (Clair Wallace)"	"Hayes, Clair Wallace"		"f"	"us"	"b. 1887."	1917	1917	1917	2	2		"New York;A.L. Burt Co.;c1917."		"France|Fiction|Verdun, Battle of, Verdun, France, 1916|Campaigns|World War, 1914-1918|Juvenile fiction"	"The boy allies at Verdun, or, Saving France from the enemy"	"longfiction"	"contemporary"
"nyp.33433074929476"	"Braddon, M. E. (Mary Elizabeth)"	"Braddon, Mary Elizabeth"		"f"	"uk"	"1835-1915."	1873	1873	1873	10	8	"v. 2"	"Leipzig;B. Tauchnitz;1873."	"NotFiction"		"Strangers and pilgrims; a novel"	"longfiction"	"contemporary"
"wu.89098877509"	"Kinzie, John H., Mrs"	"Kinzie, Juliette Augusta Magill"		"f"	"us"	"1806-1870."	1856	1856	1856	6	5		"New York;Derby & Jackson;Cincinnati;H.W. Derby & co.;1856."	"NotFiction"	"Indians of North America|Northwest, Old|Description and travel|Frontier and pioneer life|Wisconsin|1775-1865|1806-1870|History|Kinzie, John H|Mrs"	"Wau-bun, the ""early day"" in the North-west"	"notfiction"	"contemporary"
"uc2.ark+=13960=t40r9t540"				"u"			1853	1853	1853	1	1		"London;Ingram, Cooke, and Co.;1853"		"Anecdotes"	"The Railway anecdote book"	"shortfiction"	"contemporary"
"nyp.33433087358515"	"Hunt, Leigh"			"u"		"1784-1859."	1807	1760	1807	1	1	"v. 3"	"London;J. Hunt and C. Reynell;1807."	"Fiction"		"Johnson. Marmontel"	"shortfiction"	"reprint"
"uc1.32106011486914"		"Ryder, Frank Glessner"		"m"		"b. 1916"	1988	1988	1988	1	1		"New York|Continuum|1988."	"Fiction"	"Short stories, German|English fiction|Short stories, English|18th century|German fiction|Translations into English|19th century"	"German romantic stories"	"shortfiction"	"contemporary"
"uc1.32106001693115"	"Knight, Damon"			"m"	"us"	"1922-2002."	1961	1961	1961	1	1		"New York|Simon and Schuster|1961."	"NotFiction"	"Science fiction, American"	"Far out; 13 science fiction stories"	"shortfiction"	"contemporary"
"uva.x001850551"	"Strother, Emily Vielé"			"f"	"us"	"1866-1959"	1915	1915	1915	1	1		"New York;E. P. Dutton & company;c1915"	"Fiction"		"Eve Dorre : the story of her precarious youth"	"longfiction"	"contemporary"
"nyp.33433076059850"	"Putnam, Nina (Wilcox), Mrs"			"f"	"us"	"1888-1962."	1912	1912	1912	1	1		"Garden City, N.Y.;Doubleday, Page;1912."	"Fiction"		"In search of Arcady"	"longfiction"	"contemporary"
"nyp.33433074920962"	"Leslie, Madeline"	"Baker, Harriette Newell Woods"	"Aunt Hattie, Madeline Leslie"	"f"	"us"	"1815-1893."	1867	1867	1867	1	1		"Boston;Henry A. Young;1867"	"NotFiction"		"The chest of tools"	"juvenile"	"contemporary"
"mdp.39015035016099"	"Garner, James Finn"			"m"	"us"	"b. 1960"	1995	1995	1995	1	1		"New York|Macmillan|c1995."	"Fiction"	"Large type books|Political correctness|Fiction|Holidays|Humorous stories, American"	"Politically correct holiday stories : for an enlightened yuletide season"	"shortfiction"	"contemporary"
"uiuo.ark+=13960=t2x354s13"	"Ouida"	"Ramé, Mary-Louise"	"Ouida"	"f"	"uk"	"1839-1908."	1878	1878	1878	3	3	"v.1"	"London;Chatto & Windus;1878."			"Friendship"	"longfiction"	"contemporary"
"uc1.b3037092"				"u"			1821	1753	1821	1	1	"v.3"	"London;Hurst, Robinson and co.;1821-24"	"NotFiction"		"Ballantyne's novelist's library. [With prefatory memoirs by Sir Walter Scott]"	"longfiction"	"reprint"
"uc1.b3336986"	"Crawford, F. Marion (Francis Marion)"	"Crawford, Francis Marion"		"m"	"us"	"1854-1909."	1882	1890	1882	1	1	"v. 17"	"New York;Collier;c1882-c1904"	"NotFiction"		"The complete works of F. Marion Crawford"	"longfiction"	"contemporary"
"nyp.33433076079304"	"Huntington, J. V. (Jedediah Vincent)"	"Huntington, Jedediah Vincent"		"m"	"us"	"1815-1862."	1853	1853	1853	2	2	"v. 1"	"New York;Redfield;1853."	"NotFiction"		"Alban : or the history of a young Puritan"	"longfiction"	"contemporary"
"mdp.39015035319808"	"Ėrenburg, Ilʹi͡a"	"Erenburg, Ilya Grigoryevich"		"m"	"ru"	"1891-1967."	1949	1948	1949	1	1		"New York|Gaer Associates|1949"	"Fiction"		"The storm;"	"longfiction"	"contemporary"
"nyp.33433000572291"	"Hildebrandt, Johann Andreas Christoph"			"m"	"de"	"1763-1848."	1851	1848	1848	1	1		"New York;M. W. Dodd;1852, c1851."	"Juvenile audience|NotFiction"	"Description and travel"	"Winter in Spitzbergen : a book for youth"	"juvenile"	"contemporary"
"uc1.$b111806"	"Wadelton, Maggie Jeanne (Melody) Mrs"			"f"	"us"	"1896-"	1943	1943	1943	1	1		"Indianapolis|New York|The Bobbs-Merrill Company|1943"	"NotFiction"		"Maggie no doubt"	"longfiction"	"contemporary"
"uc1.$b104884"	"Richardson, Evelyn May Fox"			"f"	"ca"	"1902-1976"	1953	1953	1953	1	1		"Philadelphia|Macrae Smith Co.|c1953."	"Fiction"		"Desired haven"	"longfiction"	"contemporary"
"nyp.33433076086028"				"u"	"us"		1863	1863	1863	1	1		"New York;Dick & Fitzgerald;c1863"	"Fiction"	"English fiction"	"Tom Ripon; or, The highwayman and housebreaker"	"longfiction"	"contemporary"
"mdp.39015058084958"	"McQuay, Mike"	"McQuay, Michael Dennis"		"m"	"us"	"1949-1995"	1985	1985	1985	1	1		"Toronto|New York|Bantam|1985."	"Novel"	"Families of royal descent|Kings and rulers|Fiction|Science fiction, American|Brothers"	"Pure blood"	"longfiction"	"contemporary"
"mdp.39015056909438"	"Madhavan, Cauvery"			"m"	"uk"	"b. 1962"	2003	2003	2003	1	1		"London|BlackAmber Books|2003."	"Novel"	"Married people|Fiction|India, South|Bus travel|Europe"	"The uncoupling"	"longfiction"	"contemporary"
"uc1.b28759"	"Wood, S. R"			"u"			1894	1894	1894	2	2		"Ferndale, Calif.;Matthews & Wooldridge, publishers;1894."			"Immanuel"	"juvenile"	"contemporary"
"mdp.39015002203357"	"Fitzgerald, F. Scott (Francis Scott)"	"Fitzgerald, Francis Scott"		"m"	"us"	"1896-1940."	1926	1926	1926	1	1		"New York|Scribner's sons|1926."	"Fiction"		"All the sad young men"	"shortfiction"	"contemporary"
"nyp.33433067303812"	"Mills, John"			"m"	"uk"	"-approximately 1885."	1844	1844	1844	3	3	"v. 3"	"London;Saunders and Otley;1844."	"Fiction"		"The English fireside : a tale of the past"	"longfiction"	"contemporary"
"mdp.39015024079116"	"Wibberley, Leonard"	"Wibberley, Leonard Patrick O'Connor"		"m"	"uk"	"1915-1983."	1959	1959	1959	1	1		"New York|Putnam|c1959."	"Fiction"		"The quest of Excalibur"	"longfiction"	"contemporary"
"nyp.33433074870647"	"Higgins, D. W. David Williams)"	"Higgins, David William"		"m"	"ca"	"1834-1917"	1904	1904	1904	2	2		"Toronto;W. Briggs;1904."	"Fiction"		"The mystic spring : and other tales of western life"	"shortfiction"	"contemporary"
"uc2.ark+=13960=t6j100k2b"	"Bouilly, Jean Nicolas"			"m"	"fr"	"1763-1842."	1813	1813	1813	1	1		"London;Colburn;1813."		"Young women"	"A father's advice to his daughter; or, Instructive narratives from real life"	"notfiction"	"contemporary"
"uc2.ark+=13960=t1hh6mf0f"	"Jewett, Mrs. Susan W ]"			"f"	"us"		1856	1856	1856	3	3		"Cincinnati;Truman and Spofford;1856."			"The old corner cupboard;"	"longfiction"	"contemporary"
"njp.32101068162740"	"Adams, F. Colburn (Francis Colburn)"	"Adams, Francis Colburn"		"m"	"us"		1855	1855	1855	2	2	"vol.1"	"London;Sampson Low;1855."	"Fiction"		"Our world, or, The democrat's rule"	"longfiction"	"contemporary"
"mdp.39015019429110"	"Texier, Catherine"			"f"	"fr"	"b. 1947"	1990	1990	1990	1	1		"New York|Viking|1990."	"Fiction"		"Panic blood"	"longfiction"	"contemporary"
"uc2.ark+=13960=t46q29319"	"Wilson, John Mackay"			"m"	"uk"	"1804-1835."	1857	1835	1835	31	11	"v.3"	"Manchester;Ainsworth; (etc., etc.);(1857-58)"	"Fiction|UnknownGenre"	"Borders of Scotland|Scottish Borders (Scotland)|Fiction"	"Wilson's tales of the borders, and of Scotland;"	"longfiction"	"contemporary"
"mdp.39015078783464"	"Griffiths, Elly"	"Griffiths, Elly"	"de Rosa, Domenica"	"f"	"uk"	"b. 1963"	2009	2009	2009	1	1		"London|Quercus|2009."	"Novel|Detective and mystery stories"	"Women archaeologists|Fiction|Serial murderers|Missing children"	"The crossing places"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t3st83j7v"	"Lewis, M. G. (Matthew Gregory)"	"Lewis, Matthew Gregory"		"m"	"uk"	"1775-1818."	1808	1808	1808	2	2	"v.2"	"London;Printed by D.N. Shury, for Longman, Hurst, Rees, and Orme;1808."			"Romantic tales"	"longfiction"	"contemporary"
"inu.30000081189692"				"u"			2001	2001	2001	1	1		"Lagos|Synergy Educational in conjunction with Mace Books|c2001."	"Fiction"	"Short stories, Nigerian (English)"	"The reward and other stories : selected from the third edition of the All-Nigerian Primary School Pupils Story Writing Competition"	"shortfiction"	"contemporary"
"mdp.39015062686400"	"Sterling, John"			"m"	"uk"	"1805-1844"	1832	1832	1832	2	2	"v.2"	"London;E. Wilson;1832."	"Fiction"		"Fitzgeorge : a novel"	"longfiction"	"contemporary"
"uc1.$b116512"	"Wannan, Bill"			"m"	"au"	"1915-2003"	1962	1962	1962	1	1		"Melbourne|Lansdowne Press|1962"	"NotFiction"	"Australian literature|Australian wit and humor|Humor|20th century"	"Modern Australian humour"	"shortfiction"	"contemporary"
"hvd.hwadvd"	"Scott, Walter, Sir"			"m"	"uk"	"1771-1832."	1829	1828	1829	1	1	"v.42"	"Edinburgh;Cadell & company;1829-1833."	"Fiction"		"Waverley novels"	"longfiction"	"contemporary"
"njp.32101072911082"	"Arnaud, François-Thomas-Marie de Baculard d'"			"m"	"fr"	"1718-1805."	1803	1803	1803	2	2	"vol. 8"	"Paris;Laporte;1803."	"NotFiction"		"Nouvelles historiques.--t"	"notfiction"	"contemporary"
"mdp.39015063963261"	"Verschoyle, Catherine Mildred"			"f"	"uk"	"1874-1951"	1927	1927	1927	1	1		"London|New York [etc.|Longmans, Green and co.|1927."	"Fiction"		"Oldham; a novel"	"longfiction"	"contemporary"
"nyp.33433082346044"	"Langford, George"			"m"	"us"	"1876-"	1921	1921	1921	1	1		"New York;Boni and Liveright;c1921."	"Fiction"		"Kutnar, son of Pic"	"juvenile"	"contemporary"
"pst.000005412082"	"Howard, Frederick James"			"m"	"uk"	"1904-"	1930	1928	1930	1	1		"London|New York [etc.|Longmans, Green and co. ltd.|1930."	"NotFiction"		"The emigrant"	"longfiction"	"contemporary"
"uc1.$b115288"	"José, F. Sionil (Francisco Sionil)"			"m"	"fi"	"1924-"	1962	1960	1960	1	1		"Manila|A.D. Benipayo|1962, c1960"	"Fiction"		"The pretenders & eight short stories"	"shortfiction"	"contemporary"
"uva.x030802569"	"Abbott, Jacob"			"m"	"us"	"1803-1879."	1871	1857	1871	1	1		"New York;Sheldon;1871."	"NotFiction"		"Causey building"	"notfiction"	"contemporary"
"mdp.39015010950544"	"Sherwood, (Mary Martha), 1775-1851, Mrs"			"f"	"uk"	"1775-1851."	1827	1820	1827	2	2		"Wellington;Salop;Printed by and for F. Houlston and son;1827."	"UnknownGenre|NotFiction"		"The governess; or, The little female academy"	"juvenile"	"contemporary"
"uc1.b254220"				"u"			1815	1815	1815	2	2	"v. 3"	"London;Printed for Longman, Hurst, Rees, Orme, and Brown;1815."			"Varieties of life;"	"longfiction"	"contemporary"
"njp.32101079836282"	"Stebbins, Callie B"			"f"			1908	1908	1908	1	1		"Lamoni, Iowa;Herald Publishing House;1908."	"NotFiction"		"The silver thimble ; and, The happiest Christmas / by Callie B. Stebbins"	"juvenile"	"contemporary"
"njp.32101067627867"	"Arthur, T. S. (Timothy Shay)"	"Arthur, Timothy Shay"		"m"	"us"	"1809-1885."	1843	1843	1843	3	3		"Philadelphia;Henry F. Anners;1843"	"Fiction"		"Lovers and husbands: a story of married life"	"longfiction"	"contemporary"
"hvd.rslysq"	"Hays, Mary"			"u"		"1759 or 60-1843."	1803	1803	1803	1	1		"London;Printed for Richard Phillips;1803."	"NotFiction"	"Women|Biography"	"Female biography; or, memoirs of illustrious and celebrated women, of all ages and countries"	"notfiction"	"contemporary"
"inu.32000000646036"	"Sue, Eugène"			"m"	"fr"	"1804-1857."	1844	1844	1844	2	2	"v.3-4"	"London;Chapman and Hall;1844-1845."	"NotFiction"		"The wandering Jew"	"longfiction"	"contemporary"
"mdp.39015063268497"	"Mesler, Corey"			"u"			2005	2005	2005	1	1		"Livingston, AL|Livingston Press, University of West Alabama|c2005."	"NotFiction"	"Fiction"	"We are billion-year-old carbon : a tribal-love-rock-novel set in the sixties on an outpost planet called Memphis"	"longfiction"	"contemporary"
"inu.32000002882670"	"Oliphant, Mrs. (Margaret)"	"Oliphant, Margaret"		"f"	"uk"	"1828-1897."	1880	1880	1880	7	7		"Chicago;Belford, Clarke & Co.;c188-."	"Fiction|NotFiction"		"The Ladies Lindores"	"longfiction"	"contemporary"
"uc1.$b242644"	"Manning, Rosemary"			"f"	"uk"	"1911-1988"	1960	1960	1960	1	1		"London|J. Cape|1960."	"Fiction"		"Look, stranger"	"longfiction"	"contemporary"
"mdp.39015016424148"	"Helme, Elizabeth"			"f"	"uk"	"d. 1816."	1805	1805	1805	4	4	"v.2"	"Brentford;Printed by and for P. Norbury;1805."	"Fiction"		"The pilgrim of the cross : or, The chronicles of Christabelle de Mowbray : an ancient legend"	"longfiction"	"contemporary"
"uc1.b4360963"	"Weisman, John"			"m"	"us"	"b. 1942"	1987	1987	1987	1	1		"New York, N.Y., U.S.A.|Viking|1987."	"Fiction"	"Israel|Fiction|Americans|Journalists"	"Blood cries"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t7hq4g562"	"Mangin, Edward"			"m"	"uk"	"1772-1852."	1807	1807	1807	3	3	"v.3"	"London;Printed for James Carpenter;1807."		"Fiction|George|1738-1820|King of Great Britain|III"	"George the third"	"longfiction"	"contemporary"
"uc1.b4105203"	"Hardy, Thomas"			"m"	"uk"	"1840-1928."	1887	1887	1887	24	7	"v.3"	"London;New York;Macmillan and co.;1887."	"NotFiction|Novel|Pastoral fiction|Love stories|Fiction|Bibliographies|Psychological fiction"	"19th century|Social life and customs|Fiction|Fiction|Forests and forestry|Social classes|Social life and customs|Arranged marriage|Triangles (Interpersonal relations)"	"The woodlanders"	"longfiction"	"contemporary"
"mdp.39015047872398"	"Wall, Alan"			"m"	"uk"	"b. 1783."	1999	1999	1999	1	1		"London|Secker & Warburg|1999."	"Psychological fiction|Fiction"	"Literary historians|Poets|Fiction|Booksellers and bookselling"	"The lightning cage"	"longfiction"	"contemporary"
"mdp.39015057087648"	"Reuter, Fritz"			"m"	"de"	"1810-1874."	1868	1867	1868	1	1		"Leipzig;B. Tauchnitz;New York;Leypoldt & Holt; [etc., etc.;1867."	"NotFiction"		"In the year '13: a tale of Mecklenburg life"	"longfiction"	"contemporary"
"hvd.hnnzl8"	"Friedrich Heinrich Karl, | Freiherr de, La Motte-Fouqué"	"De la Motte, Friedrich Heinrich Karl, Baron Fouqué"		"m"	"de"	"1777-1843."	1845	1843	1843	1	1		"Philadelphia;E. Ferrett and company;1845."	"NotFiction"		"Wild love. A romance"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t7qn6pk7b"		"St. John, Lady Isabella Frances"		"f"	"uk"	"1792-1875"	1836	1836	1836	1	1	"v.2"	"London;R. Bentley;1836."			"Mrs. Cleveland, and the St. Clairs, &c"	"shortfiction"	"contemporary"
"uiuo.ark+=13960=t10p1rt7k"	"Davenport, Selina"			"f"	"uk"	"1779-1859"	1818	1818	1818	4	4	"v.4"	"London;Printed at the Minerva Press for A. K. Newman and Co. Leadenhall-Street;1818."			"An angel's form and a devil's heart"	"longfiction"	"contemporary"
"uc1.b4463842"	"Markus, Julia"			"f"	"us"	"1939-"	1976	1976	1976	1	1		"Washington|Decatur House Press|c1976."	"Fiction"		"La Mora : a novel"	"longfiction"	"contemporary"
"nnc1.1002272601"				"u"	"uk"		1860	1860	1860	1	1	"v.1"	"London;1860."	"NotFiction"		"Elfie in Sicily"	"longfiction"	"contemporary"
"uc2.ark+=13960=t2d796f7k"		"Weir, Harrison"		"m"	"uk"	"1824-1906"	1870	1870	1870	1	1		"London;Griffith and Farran;1870."			"Favourite fables, in prose and verse"	"juvenile"	"contemporary"
"hvd.32044004973814"	"Neal, John"			"m"	"us"	"1793-1876."	1825	1825	1825	3	3	"v.2"	"Edinburgh;W. Blackwood; [etc., etc.;1825."	"Fiction"		"Brother Jonathan: or, The New Englanders"	"longfiction"	"contemporary"
"uc1.$b358650"	"Lytton, Edward Bulwer Lytton, Baron"			"m"	"uk"	"1803-1873."	1852	1833	1852	1	1	"v. 1"	"London;New York;G. Routledge;1852?"	"NotFiction"		"; Devereux. Godolphin"	"longfiction"	"contemporary"
"uc1.31158001441749"	"Maturin, Charles Robert"			"m"	"uk"	"1782-1824."	1821	1820	1821	8	3	"v.0001"	"Edinburgh;A. Constable and Company; [etc., etc.;1821."	"Bibliographies|Fiction|UnknownGenre|NotFiction"		"Melmoth the wanderer: a tale"	"longfiction"	"contemporary"
"uc2.ark+=13960=t1rf5nw94"	"Macdonald, Frederika"			"f"	"uk"	"1845-1923"	1914	1914	1914	1	1		"London;Edinburgh;T. C. & E. C. Jack;1914."		"Heger, Z|Mme|Heger, Constantin Gilles Romain|1816-1855|Bront????, Charlotte|1809-1896"	"The secret of Charlotte Bront?? followed by some reminiscences of the real Monsieur and Madame Heger"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t9h427g45"	"Jefferies, Richard"			"m"	"uk"	"1848-1887."	1882	1882	1882	4	3	"v.2"	"London;Sampson Low, Marston, Searle, Rivington;1882."	"Fiction"		"Bevis"	"juvenile"	"contemporary"
"njp.32101068142791"	"Howells, William Dean"			"m"	"us"	"1837-1920."	1876	1876	1876	1	1		"Boston;James R. Osgood;1876."	"Fiction"		"A day's pleasure"	"shortfiction"	"contemporary"
"nyp.33433082285945"	"Stratemeyer, Edward"			"m"	"us"	"1862-1930."	1902	1894	1902	1	1		"Boston;Lee and Shepard;1902."	"NotFiction"		"Richard Dare's venture; or, Striking out for himself"	"juvenile"	"contemporary"
"osu.32435055406557"	"Marlowe, Stephen"			"m"	"us"	"1928-2008."	1962	1962	1962	1	1		"Greenwich, Conn.|Fawcett|c1962."	"Fiction"		"Jeopardy is my job"	"longfiction"	"contemporary"
"osu.32435004561866"	"Hunt, Frederick"		"Fitzgay, John"	"m"	"us"	"1892-"	1947	1947	1947	1	1		"New York|Roy publishers|1947"	"Fiction"	"Caroline Mathilde|Fiction|Queen, consort of Christian VII, King of Denmark|1751-1775"	"Royal physician, an historical novel"	"longfiction"	"contemporary"
"inu.39000001424931"	"Ajayi, Tolu"			"m"	"ni"	"b. 1946"	1985	1985	1985	1	1		"Lagos, Nigeria|Granny Fatima Pub. Co.|1985."	"Fiction"		"The lesson : a novel"	"longfiction"	"contemporary"
"uc1.$b521788"	"Hugo, Victor"			"m"	"fr"	"1802-1885."	1892	1862	1885	1	1	"v. 16"	"Philadelphia;G. Barrie;c1892-1894"	"NotFiction"		"The novels, complete and unabridged, of Victor Hugo"	"longfiction"	"reprint"
"nyp.33433074871793"	"Kenealy, Edward Vaughan"	"Keanely, Edward Vaughan Hyde"		"m"	"uk"	"1819-1880."	1869	1869	1869	6	6	"v. 3"	"London;T. C. Newby;1869."	"Fiction|NotFiction"	"1713-1776|Montagu, Edward Wortley|Fiction"	"Edward Wortley Montagu. An autobiography [ficious]"	"longfiction"	"contemporary"
"nyp.33433006216364"	"Reeder, A. P"			"u"	"us"		1888	1888	1888	2	2		"San Francisco;Carson;1888."	"Fiction"		"Around the golden deep : a romance of the Sierras"	"longfiction"	"contemporary"
"osu.32435069549608"	"Skinner, John"			"m"	"us"	"1914-"	1959	1959	1959	1	1		"Boston|Christopher Pub. House|1959"	"NotFiction"		"Spare not for their crying"	"longfiction"	"contemporary"
