doc1	auth1	title1	doc2	auth2	title2	authmatch	titlematch	overlap	groundtruth	hasworks	cossim
uc1.b3742934	thackeray, william makepe	The Newcomes	pst.000006718879	thackeray, william makepe	Newcomes	1.0	0.8	7.8434564044	1	0	0.3080242397
uva.x001212499	queen, consort of henry i	The Heptameron	mdp.39015000559644	queen, consort of henry i	The Heptameron;	1.0	1.0	8.422882511900001	1	0	0.31106911579999996
uc1.$b86322	beck, warren	The first fish, and other stories	uc1.$b85449	beck, warren	The far whistle, and other stories	1.0	0.8059701493000001	5.5294290875	0	0	0.3120192665
mdp.39015066644082	marmontel, jean-françois	Moral tales	nyp.33433075840482	marmontel, jean françois	Moral tales	0.9583333333	1.0	8.991686725900001	1	0	0.3124037134
mdp.39015008180096	marmontel, jean-françois	Moral tales	nyp.33433075840482	marmontel, jean françois	Moral tales	0.9583333333	1.0	8.991686725900001	1	0	0.3124037134
mdp.39015066644074	marmontel, jean-françois	Moral tales	nyp.33433075840482	marmontel, jean françois	Moral tales	0.9583333333	1.0	8.991686725900001	1	0	0.3124037134
uiuo.ark+=13960=t44q87r9h	cuthbertson, catherine	Santo Sebastiano, or, The young protector	hvd.32044089606503	cuthbertson, catherine	Santo Sebastiano : or The young protector	1.0	0.9428571429000001	31.7349458302	1	0	0.3164272513
nyp.33433076094006	fielding, henry	The history of Tom Jones.--Vol	nnc1.0315301192	fielding, henry	The history of Tom Jones, a foundling	1.0	0.8	9.6176704067	1	0	0.3165842903
nyp.33433076094006	fielding, henry	The history of Tom Jones.--Vol	osu.32435030669766	fielding, henry	The history of Tom Jones : a foundling	1.0	0.8	9.6176704067	1	0	0.3172865503
uc1.b3742934	thackeray, william makepe	The Newcomes	njp.32101067187102	thackeray, william makepe	Newcomes	1.0	0.8	7.8434564044	1	0	0.3194652792
nyp.33433076094006	fielding, henry	The history of Tom Jones.--Vol	njp.32101067567857	fielding, henry	The history of Tom Jones : a foundling.--	1.0	0.8	9.6176704067	1	0	0.3198884671
uc1.b3742934	thackeray, william makepe	The Newcomes	uc1.b4826171	thackeray, william makepe	Newcomes	1.0	0.8	7.8434564044	1	0	0.3227855731
uc2.ark+=13960=t0qr4qb2j	voltaire	The works of Voltaire	mdp.39015042049901	voltaire	The romances of Voltaire	1.0	0.8	9.0152982508	1	1	0.3230535388
nyp.33433076055098	poe, edgar allan	The prose tales of Edgar Allan Poe. Second series	mdp.39015066741235	poe, edgar allan	The portable Edgar Allan Poe	1.0	0.8253968254	21.3556203933	0	0	0.3231373507
nc01.ark+=13960=t5j975g1q	alcott, louisa may	Little women;	mdp.39015066064174	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.3242022296
wu.89000659094	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015063608221	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.3246798699
uva.x001177545	fielding, henry	The history of Tom Jones, a foundling	nyp.33433074913678	fielding, henry	The history of Tom Jones, a foundling	1.0	1.0	23.778522325500003	1	0	0.3255215118
uva.x030581127	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89000659037	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.3266209756
wu.89004995056	chesterton, g. k. (gilber	The innocence of Father Brown	uc1.b4097210	chesterton, g. k. (gilber	The secret of Father Brown	1.0	0.8	12.277416085599999	0	0	0.33040915190000003
njp.32101076207354	charlotte elizabeth	Judæa capta. The deserter. Falsehood and truth. Judah's lion	njp.32101067178739	charlotte elizabeth	Judæa capta. The deserter. Falsehood and truth. Judah's lion	1.0	1.0	83.8433546069	1	0	0.3305180837
loc.ark+=13960=t1pg2bx22	williamson, margaret. [fr	John and Betty's Scotch history visit	loc.ark+=13960=t3dz13b22	williamson, margaret	John and Betty's history visit	0.8888888889	0.8615384615	24.9640026065	0	0	0.3325246534
nyp.33433076058829	thackeray, william makepe	The memoirs of Mr. C.J. Yellowplush ; The Fitzboodle papers 	mdp.39015031307336	thackeray, william makepe	The memoirs of Mr. Charles J. Yellowplush and Catherine : a 	1.0	0.8	19.059187561199998	0	0	0.3346889739
mdp.39015016912159	thackeray, william makepe	The memoirs of Barry Lyndon, esq. written by himself; The Fi	nc01.ark+=13960=t59c7s05b	thackeray, william makepe	The memoirs of Barry Lyndon, esq. written by himself; Denis 	1.0	1.0	42.5057335589	1	0	0.3355266184
nyp.33433074949862	crockett, s. r. (samuel r	The playactress	mdp.39015063548773	crockett, s. r. (samuel r	The play-actress	1.0	0.9677419355	0.0	1	0	0.3368300771
mdp.39015063548773	crockett, s. r. (samuel r	The play-actress	nyp.33433074949870	crockett, s. r. (samuel r	The playactress	1.0	0.9677419355	0.0	1	0	0.3370317217
mdp.39015050598989	fielding, henry	The history of the adventures of Joseph Andrews, and his fri	mdp.39076006602408	fielding, henry	The history of the adventures of Joseph Andrews and his frie	1.0	1.0	50.1200962991	1	0	0.3374101143
mdp.39015056795332	fielding, henry	The history of Tom Jones : a foundling	nyp.33433067367288	fielding, henry	The history of Tom Jones, a foundling	1.0	0.9714285714	23.778522325500003	1	0	0.3392020825
coo.31924012006262	fielding, henry	The history of Tom Jones, a foundling	nyp.33433076094006	fielding, henry	The history of Tom Jones.--Vol	1.0	0.8	9.6176704067	1	0	0.34076243159999997
mdp.39076000482013	fielding, henry	The history of Tom Jones, a foundling	nyp.33433074913652	fielding, henry	The history of Tom Jones, a foundling	1.0	1.0	23.778522325500003	1	0	0.34441431780000004
mdp.39015066064174	alcott, louisa may	Little men	osu.32435050801463	alcott, louisa may	Little women	1.0	0.9090909091	3.6109179125999997	0	0	0.3458092415
uc2.ark+=13960=t5bc3v58n	higginson, ella	From the land of the snow pearls;	inu.39000005897793	higginson, ella	From the land of the snow-pearls; tales from Puget Sound	1.0	0.9253731343000001	7.5806997522	1	0	0.3461475974
wu.89000658765	thackeray, william makepe	The works of William Makepeace Thackeray	wu.89000658989	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.34657579439999997
coo.31924052468505	fielding, henry	The history of Tom Jones : a foundling	nyp.33433076094006	fielding, henry	The history of Tom Jones.--Vol	1.0	0.8	9.6176704067	1	0	0.3468550768
nc01.ark+=13960=t4rj5gt0p	alcott, louisa may	Little women	mdp.39015066064174	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.3487460671
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	mdp.39015037376046	holmes, oliver wendell	The professor at the breakfast-table	1.0	0.8	3.258096538	0	0	0.35017682689999996
loc.ark+=13960=t6931q12r	alcott, louisa may	Little men	mdp.49015000893181	alcott, louisa may	Little women	1.0	0.9090909091	3.6109179125999997	0	0	0.35296883240000004
mdp.39015008343959	alcott, louisa may	Little women	mdp.49015000505918	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.3540882482
wu.89018134239	holmes, oliver wendell	The autocrat of the breakfast-table	uc1.b3293439	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8181818181999999	7.7262126505	0	0	0.35943163270000006
mdp.39015063931961	holmes, oliver wendell	The professor at the breakfast table;	nyp.33433074804265	holmes, oliver wendell	The poet at the breakfast-table : he talks with fellow-board	1.0	0.8	3.258096538	0	0	0.35948409729999997
mdp.39015031307104	thackeray, william makepe	Burlesques	uc2.ark+=13960=t71v5hs6z	thackeray, william makepe	Burlesques	1.0	1.0	8.644354337000001	1	0	0.35988288490000003
uc1.31822035073097	baron de, lamothe-langon,	Memoirs of Madame Du Barri	nyp.33433082352075	baron de, lamothe-langon,	Memoirs of Madame Du Barri	1.0	1.0	27.352091668299998	1	0	0.3600593118
wu.89018134247	holmes, oliver wendell	The autocrat of the breakfast-table	uc1.b3305449	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8181818181999999	7.7262126505	0	0	0.36178365049999994
mdp.39015050926842	thackeray, william makepe	[The Oxford Thackeray]	mdp.39015050926990	thackeray, william makepe	[The Oxford Thackeray]	1.0	1.0	12.5104790829	0	0	0.3618353707
mdp.39015066064174	alcott, louisa may	Little men	uc2.ark+=13960=t4gm82m68	alcott, louisa may	Little women;	1.0	0.9090909091	3.6109179125999997	0	0	0.3631016544
nc01.ark+=13960=t4rj5gt0p	alcott, louisa may	Little women	loc.ark+=13960=t6931q12r	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.3633815814
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	nyp.33433074804240	holmes, oliver wendell	The professor at the breakfast-table : with the story of Iri	1.0	0.8	6.0913098821	0	0	0.3634086841
mdp.39015063939741	lover, samuel	Legends and stories of Ireland	uc1.31158012806286	lover, samuel	Legends and stories of Ireland : to which is added Irish ske	1.0	0.9230769231	15.1328020475	0	0	0.36355194679999997
uc1.b4954584	strindberg, august	A madman's manifesto. Le plaidoyer d'un fou	mdp.39015005089571	strindberg, august	A madman's defense; Le plaidoyer d'un fou	1.0	0.8	45.043303566599995	1	0	0.36438385759999997
loc.ark+=13960=t6931q12r	alcott, louisa may	Little men	uc2.ark+=13960=t78s4mf4v	alcott, louisa may	Little Women;	1.0	0.9090909091	3.6109179125999997	0	0	0.3648387687
mdp.39015046448042	simenon, georges	Maigret and the millionaires	uc1.32106014863416	simenon, georges	Maigret and the mad killers	1.0	0.8	8.665613196499999	0	0	0.3650585365
mdp.39015063931953	holmes, oliver wendell	The professor at the breakfast table	nyp.33433074804265	holmes, oliver wendell	The poet at the breakfast-table : he talks with fellow-board	1.0	0.8	3.258096538	0	0	0.3661433047
uc1.b3561908	holmes, oliver wendell	The autocrat of the breakfast-table : every man his own Bosw	uc1.b3293439	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8181818181999999	7.7262126505	0	0	0.3665765062
loc.ark+=13960=t6931q12r	alcott, louisa may	Little men	mdp.39015008343959	alcott, louisa may	Little women	1.0	0.9090909091	3.6109179125999997	0	0	0.3672995447
mdp.39015022463221	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	uc1.b5209826	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.3682633503
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	uva.x030833222	holmes, oliver wendell	The professor at the breakfast-table	1.0	0.8	3.258096538	0	0	0.36832892780000004
mdp.39015063931961	holmes, oliver wendell	The professor at the breakfast table;	nyp.33433074804182	holmes, oliver wendell	The poet at the breakfast-table : his talks with his fellow-	1.0	0.8	3.258096538	0	0	0.3683623691
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	uc1.b155984	holmes, oliver wendell	The professor at the breakfast-table	1.0	0.8	3.258096538	0	0	0.36849883200000005
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	uc1.b155988	holmes, oliver wendell	The professor at the breakfast-table	1.0	0.8	3.258096538	0	0	0.3686121393
nyp.33433074804240	holmes, oliver wendell	The professor at the breakfast-table : with the story of Iri	uc1.b3305449	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8787878788	10.9843091885	1	0	0.36869107560000003
pst.000008915634	alcott, louisa may	Little men	mdp.39015008470232	alcott, louisa may	Little women	1.0	0.9090909091	3.6109179125999997	0	0	0.3692997322
pst.000008915634	alcott, louisa may	Little men	mdp.49015000893181	alcott, louisa may	Little women	1.0	0.9090909091	3.6109179125999997	0	0	0.3695436272
nyp.33433074804265	holmes, oliver wendell	The poet at the breakfast-table : he talks with fellow-board	mdp.39015030745304	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.37015087399999996
nyp.33433074804265	holmes, oliver wendell	The poet at the breakfast-table : he talks with fellow-board	mdp.39015030745296	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.37015087399999996
uc2.ark+=13960=t2891569d	fielding, henry	[Henry Fielding]	uc2.ark+=13960=t39z93w87	fielding, henry	[Henry Fielding]	1.0	1.0	11.4278032116	0	0	0.37030295729999996
loc.ark+=13960=t01z5018z	holmes, oliver wendell	The poet at the breakfast-table;	uc1.b155988	holmes, oliver wendell	The professor at the breakfast-table	1.0	0.8787878788	10.9843091885	0	0	0.37107479179999997
mdp.39015005917359	joyce, james	Ulysses	mdp.39015062110369	joyce, james	Ulysses	1.0	1.0	7.6774004305	1	0	0.37132340810000003
mdp.39015063931961	holmes, oliver wendell	The professor at the breakfast table;	nyp.33433074815824	holmes, oliver wendell	The poet at the breakfast-table : he talks with his fellow-b	1.0	0.8	3.258096538	0	0	0.3720797614
uva.x030581138	thackeray, william makepe	The works of William Makepeace Thackeray	mdp.39015011815563	thackeray, william makepe	The works of William Makepeace Thackeray	1.0	1.0	20.4012645808	0	1	0.3728424725
mdp.39015063931953	holmes, oliver wendell	The professor at the breakfast table	nyp.33433074804182	holmes, oliver wendell	The poet at the breakfast-table : his talks with his fellow-	1.0	0.8	3.258096538	0	0	0.3738479645
mdp.39076000631718	alcott, louisa may	Little women	mdp.49015000505918	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.3738970182
uc1.b3293438	holmes, oliver wendell	The professor at the breakfast-table	uc1.b3293439	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8787878788	10.9843091885	0	0	0.3756792564
uc2.ark+=13960=t2d795r8p	holmes, oliver wendell	The professor at the breakfast-table	mdp.39015035126443	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8787878788	10.9843091885	0	0	0.37640312670000003
nyp.33433074815824	holmes, oliver wendell	The poet at the breakfast-table : he talks with his fellow-b	mdp.39015030745304	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.3780901282
uc1.b3293437	holmes, oliver wendell	The autocrat of the breakfast-table	uc1.b3293439	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8181818181999999	7.7262126505	0	0	0.3794067368
pst.000024206105	alcott, louisa may	Little women	loc.ark+=13960=t6931q12r	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.37944147100000003
nyp.33433074804182	holmes, oliver wendell	The poet at the breakfast-table : his talks with his fellow-	mdp.39015030745296	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.37986518189999996
nyp.33433074804182	holmes, oliver wendell	The poet at the breakfast-table : his talks with his fellow-	mdp.39015030745304	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.37986518189999996
uc2.ark+=13960=t5cc0z28q	ryley, s. w	The itinerant;	uc2.ark+=13960=t7np20x68	ryley, s. w	The itinerant;	1.0	1.0	7.9476785713	1	0	0.38064563619999997
nc01.ark+=13960=t4rj5gt0p	alcott, louisa may	Little women	mdp.49015000505918	alcott, louisa may	Little men	1.0	0.9090909091	3.6109179125999997	0	0	0.38107632810000003
uva.x030758873	harland, henry	The lady paramount	uc2.ark+=13960=t2z31pn07	harland, henry	The lady paramount	1.0	1.0	13.5712710434	1	0	0.381773129
mdp.39015030745361	holmes, oliver wendell	The autocrat at the breakfast-table	mdp.39015063932258	holmes, oliver wendell	The professor at the breakfast-table; with the story of Iris	1.0	0.8	10.9843091885	0	0	0.3826420872
wu.89018134247	holmes, oliver wendell	The autocrat of the breakfast-table	uc2.ark+=13960=t84j0bp4s	holmes, oliver wendell	The poet at the breakfast-table	1.0	0.8181818181999999	7.7262126505	0	0	0.3828845808
mdp.39015063931631	holmes, oliver wendell	The poet at the breakfast table. He talks with his fellow-bo	uc1.$b809249	holmes, oliver wendell	The professor at the breakfast-table; with the story of Iris	1.0	0.8	6.0913098821	0	0	0.3852673433
uc1.b5296851	lermontov, mikhail i︠u︡rʹ	A hero of our time	pst.000030473492	lermontov, mikhail i͡urʹe	The Hero of our time	0.92	0.8947368420999999	15.1558761572	1	0	0.3869874749
mdp.39015022463247	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	uc1.b5209827	bjørnson, bjørnstjerne	The novels of Björnstjerne Björnson	1.0	1.0	20.3474351593	0	1	0.38716953880000005
uc2.ark+=13960=t0ft8h93t	thackeray, william makepe	Complete works	uc2.ark+=13960=t6n012z5h	thackeray, william makepe	Complete works	1.0	1.0	6.704414355	0	1	0.3889773598
nyp.33433074815899	holmes, oliver wendell	The poet at the breakfast-table	uc1.b3561908	holmes, oliver wendell	The autocrat of the breakfast-table : every man his own Bosw	1.0	0.8181818181999999	7.7262126505	0	0	0.3895954381
uc1.b5296851	lermontov, mikhail i︠u︡rʹ	A hero of our time	mdp.39015004077924	lermontov, mikhail i͡urʹe	A hero of our time	0.92	1.0	16.254488445899998	1	0	0.3904899238
mdp.39015050761082	upward, edward	The coming day and other stories	mdp.39015011812263	upward, edward	The night walk and other stories	1.0	0.8125	5.5294290875	0	0	0.3907772361
nyp.33433082297346	rolt-wheeler, francis	The boy with the U.S. life-savers	nyp.33433084127327	rolt-wheeler, francis	The boy with the U. S. explorers	1.0	0.8	7.177018765900001	0	0	0.39200491200000004
nyp.33433074804265	holmes, oliver wendell	The poet at the breakfast-table : he talks with fellow-board	uc1.b3305518	holmes, oliver wendell	The professor at the breakfast table	1.0	0.8	3.258096538	0	0	0.39293426579999996
