"docid","author","realname","pseudonym","gender","nationality","authordate","inferreddate","firstpub","latestcomp","allcopiesofwork","copiesin25yrs","enumcron","imprint","genres","subjects","category","shorttitle"
"mdp.39015017665764","Saxton, Josephine",,,"f","uk","1935-",1985,,1985,1,1,,"London|Chatto & Windus|19","UnknownGenre",,"shortstories","The power of time"
"uc1.b3322408","Holmes, Mary Jane",,,"f","us","1825-1907.",1867,,1867,3,2,,"New York;Hurst;1867","Fiction|NotFiction",,"novel","The Cameron pride : or, Purified by suffering : a novel"
"njp.32101067628279","Arthur, T. S. (Timothy Shay)",,,"m","us","1809-1885.",1859,1852,1859,2,2,,"Philadelphia;Lippincott, ","Juvenile audience|Fiction",,"shortstories","The wounded boy, and other stories"
"nyp.33433074857875","Miss. Hatfield, S",,,"f",,,1802,,1802,1,1,"v. 1-2","Wilmington [Del.;Bonsal a","Fiction","English fiction","novel","She lives in hopes; or, Caroline. A narration founded upon facts"
"uc2.ark+=13960=t55d8r672","Craik, Dinah Maria (Mulock), Mrs",,,"f","uk","1826-1887.",1867,,1867,2,2,,"New York;Harper & Brother",,,"novel","A hero, Bread upon the waters, Alice Learmont"
"uiuo.ark+=13960=t9s18j533","Moriarty, Henrietta Maria",,,"f","uk","f. 1827",1811,,1811,2,2,"v.2","London;Printed for, and s",,,"novel","Brighton in an uproar;"
"nyp.33433075739346","Samarow, Gregor","von Meding, Johann Ferdinand Martin Oskar",,"m","de","1828-1903.",1875,1872,1875,3,3,"v. 2","London;H.S. King;1875.","NotFiction",,"novel","For sceptre and crown. A romance of the present time"
"hvd.32044086799046","Marquess of, Normanby, Constantine Henry Phipps",,,"m","uk","1797-1863.",1825,,1825,3,3,"v.1","London;H. Colburn;1825.","Fiction","English fiction","novel","Matilda : a tale of the day"
"uiuo.ark+=13960=t5x642309",,,,"u",,,1819,,1819,1,1,"v.1","Lynn;printed by and for W",,,"novel","Melcombe Lodge; or, traits of family pride!"
"hvd.hn2rru","Scott, Walter, Sir",,,"m","uk","1771-1832.",1821,,1821,30,8,"v.1","Philadelphia;M. Carey ...","NotFiction|Bibliographies","Great Britain|Fiction|Fic","novel","Kenilworth"
"nyp.33433074916481","Bellamy, Thomas",,,"m","uk","1745-1800.",1802,1801,1800,1,1,"v. 1-3","Alexandria [Va.;Printed b","Fiction","English fiction","novel","The beggar boy : a novel"
"mdp.39015013970796","Carr, Terry",,,"m","us","1937-1987.",1974,,1974,1,1,,"New York|Random House|197","Fiction","Science fiction, American","shortstories","Universe 4"
"nyp.33433074874680","Hooton, Charles",,,"m",,"1810-1847.",1841,,1841,1,1,,"New York;William H. Colye","Fiction","English fiction","novel","Colin Clink : containing the contentions, dissentions, loves, hatreds, jealousies, hypocrises, and vicissitudes, incident to his chequered life"
"hvd.hxcp8q","Croker, Thomas Crofton",,,"m","ir","1798-1854,",1831,1829,1831,1,1,,"London;Fisher, son, & Jac","NotFiction","Ireland|Legends","nonfic","Killarney legends : arranged as a guide to the lakes"
"mdp.39015018930597","Larabee, Kim",,,"f",,,1989,,1989,1,1,,"Boston|Alyson Publication","Fiction",,"novel","Behind the mask"
"mdp.39015048599586","O'Flaherty, Liam",,,"u",,"1896-1984.",1999,,1984,3,3,"v.3","Dublin, Ireland|Wolfhound","Fiction","Fiction|Social life and c","reprint","The collected stories"
"njp.32101073308122","Dillon, Henry Augustus Dillon-Lee",,,"m","ir","1777-1839.",1824,,1824,4,4,"vol.2","London;Treuttel and W?_rt","Fiction",,"novel","Rosaline de Vere"
"mdp.39015008995378",,,,"u",,,1971,,1971,1,1,,"London|New York|Oxford Un","Fiction","Translations from Romania","shortstories","Romanian short stories;"
"uiuo.ark+=13960=t1gj04449","Schl?_tel, A. E","Schlötel, A. E. ",,"u",,,1888,,1888,3,3,"v.1","London;Griffith, Farran, ",,,"novel","Who is Vera?"
"uc1.32106011502157","Tilly, Meg",,,"f","ca","1960-",1994,,1994,2,2,,"New York|Dutton|c1994.","Domestic fiction|Fiction|","Domestic fiction, America","novel","Singing songs"
"uc1.32106002093380","Burroughs, Edgar Rice",,,"m","us","1875-1950.",1962,,1950,1,1,,"New York|Dover Publicatio","Fiction","Fiction|Science fiction, ","reprint","Three Martian novels: Thuvia, maid of Mars. The chessmen of Mars. The master mind of Mars"
"uiuo.ark+=13960=t06w9mr29","Blessington, Marguerite, Countess of","Gardiner, Marguerite",,"f","ir","1789-1849.",1833,,1833,3,3,"v.3","London;Richard Bentley;18",,,"novel","Grace Cassidy, or, The repealers"
"uc1.b4098426","Haywood, Carolyn",,,"f","us","1898-1990.",1940,,1940,1,1,,"New York|Harcourt, Brace ","NotFiction",,"juvenile","Two and two are four;"
"wu.89065273369","McPherson, Aimee Semple",,,"u",,"1890-1944.",1951,,1944,1,1,,"Hollywood, Calif.|1951","NotFiction",,"nonfic","The story of my life. In memoriam, Echo Park Evangelistic Association, Los Angeles"
"nc01.ark+=13960=t02z1vc0q","Norton, Frances Marie",,,"f",,,1888,,1888,2,2,,"Chicago.;Frances Mari?? N",,,"novel","The Stalwarts, or, Who were to blame?"
"inu.39000000974274",,,,"u",,,1984,,1984,1,1,,"London|Bodley Head|1984.","Fiction","English fiction|Fiction|S","shortstories","Misfits : an anthology of short stories"
"uc2.ark+=13960=t39z95s4s","Hood, Tom",,,"m","uk","1835-1874.",1877,,1874,2,2,,"London;""Fun"" Office;c1877","Fiction","English wit and humor","shortstories","Merry thoughts"
"inu.30000061601567","Forester, C. S. (Cecil Scott)",,,"m","uk","1899-1966.",1942,1933,1942,2,2,,"New York|The press of the","War stories|Fiction","Peninsular War, 1807-1814","novel","Rifleman Dodd, and The gun, two novels of the Peninsular wars"
"uc2.ark+=13960=t06w98j10","Curwood, James Oliver",,,"m","us","1878-1927.",1912,,1912,1,1,,"New York;Grosset & Dunlap",,,"novel","Flower of the north"
"nyp.33433074878640","Lever, Charles James",,,"m","ir","1806-1872.",1844,,1844,10,5,"v. 1","London;H. Colburn;1844.","Fiction|NotFiction","English fiction","novel","Arthur O'Leary : his wanderings and ponderings in many lands"
"uc2.ark:/13960/t1ng4pv37","De Morgan, William Frend",,,"m","uk","1839-1917.",1910,,1910,4,4,,"London|W. Heinemann|1910-","Fiction",,"novel","An affair of dishonour"
"mdp.39015030884970","Clark, Barrett H. (Barrett Harper)",,,"m","ca","1890-1953.",1932,,1932,1,1,,"New York|A. & C. Boni|193","UnknownGenre","Short stories","novel","Great short novels of the world; a collection of complete tales chosen from the literatures of all periods and countries"
"uiuo.ark+=13960=t2c82nf0z","Dickens, Helen",,,"f","uk",,1874,,1874,3,3,"v.1","London;T. Cautley Newby, ",,,"novel","The mill wheel"
"uc1.$b556174","Dutton, Geoffrey",,,"m","au","1922-1998.",1953,,1953,1,1,,"London|Chapman|1953.","NotFiction","Voyages and travels","nonfic","A long way south. [A journey by car from London to Australia]"
"njp.32101067630317","Boyeson, Hjalmar Hjorth",,,"m","nor","1848-1895.",1887,1874,1887,1,1,,"New York;Scribner's;1887.","Fiction",,"novel","Gunnar : a tale of Norse life"
"mdp.39015029475343","Hood, Ann",,,"f","us","1956-",1993,,1993,1,1,,"New York|Doubleday|1993.","Domestic fiction|Fiction","Fiction|Midlife crisis","novel","Places to stay the night"
"uiuo.ark+=13960=t50g4052q","Warre Cornish, Blanche",,,"f","uk","1844-1922.",1873,,1873,2,2,"v.1","London;Smith, Elder & Co.",,,"novel","Alcestis"
"hvd.32044051078350","Warton, John",,,"m","uk","1770-1841.",1830,,1830,1,1,"v.3","London;J. Murray;1830.","NotFiction",,"nonfic","Death-bed scenes, and pastoral conversations"
"njp.32101046807218","Sykes, S, Mrs",,,"f","uk",,1813,,1813,1,1,"v.1-2","London;Minerva Press;1813","Fiction",,"shortstories","Stories of the four nations : containing Montargis, a French story; My Aunt Patty, an English story; Lillias de Lara, a Spanish story; The Calabrian, an Italian story"
"mdp.39015016441019","Hall, Radclyffe","Hall, Marguerite Radclyffe",,"f","uk","1880-1943.",1952,1932,1952,1,1,,"London|Falcon Press|1952","Fiction",,"novel","The master of the house"
"inu.32000001592148",,,,"u",,,1968,,1968,1,1,,"Wiesbaden|Harrassowitz|19","Fiction",,"shortstories","The Mongol tales of the 32 wooden men <fuoÌŒin qoyar modun kuÌˆmuÌˆn-uÌˆ uÌˆliger> in their Mongol version of 1746 <1686>"
"mdp.39015031305553","Stone, Chuck",,,"m","us","1924-2014.",1970,,1970,2,2,,"Indianapolis|Bobbs-Merril","Fiction",,"novel","King strut"
"uc1.b4446335","Hazzard, Mary",,,"f","us","1928-",1981,,1981,1,1,,"Seattle, Wash.|Madrona Pu","Fiction",,"novel","Idle and disorderly persons : a novel"
"nyp.33433074870399","Hichens, Robert (Robert Smythe)","Hitchens, Robert Smythe",,"m","uk","1864-1950.",1894,,1894,1,1,,"New York;M. Kennerley;190","Fiction","American fiction","novel","The green carnation"
"inu.30000055841815","MarÃ©, Leon","Maré, Leon",,"m","sa",,1996,,1996,1,1,,"London|Janus|1996.","Fiction","English fiction","novel","Dying is not easy"
"mdp.39015063930500","George, Henry",,,"m","us","1839-1897.",1906,,1897,1,1,,"New York;London;The Macmi","Fiction",,"reprint","The romance of John Bainbridge"
"uc1.32106019094454","Volk, Patricia",,,"f","us",,2007,,2007,2,2,,"New York|Alfred A. Knopf|","Fiction|Humorous fiction","Fiction|Female friendship","novel","To my dearest friends"
"uiuo.ark+=13960=t2m623v1p","Lister, T. H. $q (Thomas Henry)","Lister, Thomas Henry",,"m","uk","1800-1842.",1828,,1828,11,11,"v.1","London;Henry Colburn ...;","NotFiction",,"novel","Herbert Lacy"
"inu.39000002682545","Egbuna, Obi B",,,"m","ni","1938-2014.",1976,,1976,1,1,,"Enugu, Nigeria|Fourth Dim","NotFiction",,"nonfic","Diary of a homeless prodigal"
"nyp.33433074968219","Disraeli, Isaac","D’Israeli, Isaac",,"m","uk","1766-1848.",1799,1799,1803,1,1,,"New York;Printed and publ","Fiction","English fiction","poetry","Romances"
"uc1.$b449005","KrÄ—vÄ—-MickeviÄius, Vincas","Krėvė-Mickevičius, Vincas","Krėvė, Vincas","m","lit","1882-1954.",1964,,1954,1,1,,"New York|Manyland Books|1","Fiction",,"novel","The herdsman and the linden tree"
"uc2.ark+=13960=t53f5016t","Ruffini, Giovanni",,,"m","it","1807-1881.",1861,1860,1861,1,1,,"Leipzig;B. Tauchnitz;1861",,,"novel","Lavinia"
"uc1.$b387308","Gaboriau, Emile",,,"m","fr","1832-1873.",1886,1870,1873,4,2,,"London;Vizetelly & Co.;18","NotFiction",,"novel","The count's millions"
"mdp.39015005783819","Southern, Terry",,"Kenton, Maxwell","m","us","1924-1995.",1964,1958,1964,3,3,,"New York|Putnam|1964","Fiction",,"novel","Candy, a novel"
"nyp.33433076068067","Jones, Susan Carleton",,,"f","ca","1864-1926.",1920,,1920,2,2,,"Boston;Little, Brown, and","NotFiction",,"novel","The La Chance mine mystery"
"uc1.$b787142","Mathew, David",,,"m","uk","1902-1975.",1953,,1953,1,1,,"London|Collins|1953.","Fiction",,"novel","The Prince of Wales's feathers"
"nyp.33433074970546","Charles, Elizabeth Rundle",,,"f","uk","1828-1896.",1864,,1864,3,3,,"New York;M. W. Dodd;1864.","Fiction","History|To 1485|Fiction","shortstories","The early dawn; or, Sketches of Christian life in England in the olden time"
"uc2.ark+=13960=t9k35nx3w","Munroe, Kirk",,,"m","us","1850-1930.",1921,1893,1921,2,2,,"New York;Harper & brother",,,"novel","Raftmates"
"nyp.33433075852818","Sand, George","Dupin, Amantine Lucile Aurore",,"f","fr","1804-1876.",1877,1876,1876,3,3,,"New York;D. Appleton and ","Fiction",,"novel","The tower of Percemont. A novel"
"uc1.$b102387","Knight, Eric",,,"m","uk","1897-1943.",1937,1936,1937,1,1,,"New York|London|Harper & ","NotFiction",,"novel","Song on your bugles"
"mdp.39015030705837","Mason, F. van Wyck (Francis van Wyck)","Mason, Francis van Wyck",,"m","us","1901-1978.",1962,,1962,1,1,,"Garden City, N.Y.|Doubled","NotFiction",,"novel","Trouble in Burma"
"uc1.32106011486989","Rice, Anne",,"Rampling, Anne","f","us","1941-",1986,,1985,1,1,,"New York|Dell|1986, c1985","Fiction",,"novel","Exit to Eden"
"mdp.39015014138690","Humphreys, Emyr",,,"m","uk","1919-",1956,,1955,2,1,,"New York|McGraw-Hill|1956","Novel|NotFiction","Fiction|Wales|Family farm","novel","A man's estate"
"uc2.ark+=13960=t5t72dz9n","Verne, Jules",,,"m","fr","1828-1905.",1874,,1874,1,1,,"New York;Scribner, Armstr",,,"novel","Meridiana"
"uc1.$b451271","Stevenson, Florence",,,"f","us","1922-1991.",1968,,1968,1,1,,"New York|New American Lib","Fiction",,"novel","Ophelia"
"uc2.ark+=13960=t2m61cq1t","Forbes, A. S. C",,,"f",,,1909,,1909,1,1,,"Chicago;A.C. McClurg & Co",,,"shortstories","Mission tales in the days of the dons"
"loc.ark+=13960=t9086t312","Lano, Pierre de. [from old catalog]","Lano, Pierre de",,"m","fr","1859-1904.",1894,,1894,1,1,,"New York;J.S. Tait & sons",,"Napoleon|Emperor of the F","novel","Napoleon III. and Lady Stuart;"
"mdp.39076002154875","Crownfield, Gertrude",,,"f","us","1867-1945.",1917,,1917,1,1,,"New York;Macmillan;1921, ","Juvenile audience|NotFict","Tailors|Juvenile fiction","novel","The little tailor of the winding way"
"uc1.$b807295","Dupuy, Eliza A. (Eliza Ann)",,,"f","us","1814-1880.",1856,,1856,3,3,,"New York;Harper & brother","NotFiction","Fiction|Huguenots","novel","The Huguenot exiles; or, The times of Louis XIV.  A historical novel"
"nyp.33433074807342","Butler, Ellis Parker",,,"m","us","1869-1937.",1918,1913,1918,2,2,,"Boston;New York;Houghton ","Fiction",,"novel","Philo Gubb : Correspondence-School detective"
"uiuo.ark+=13960=t03x8z50w","Ainsworth, William Harrison",,,"m","us","1805-1882.",1841,,1841,16,5,"v. 3","London;Hugh Cunningham, S","Fiction|UnknownGenre|NotF","Fire, 1666|London|Fires|L","novel","Old Saint Paul's"
"uc2.ark+=13960=t6n017c11","Holland, Clive",,,"m",,"1866-1959.",1911,,1911,2,2,,"London;Hurst & Blackett, ",,,"novel","Brown face and white"
"nyp.33433074920608","Austin, Alfred",,,"m","uk","1835-1913.",1858,,1858,4,4,"v. 2","London;J.F. Hope;1858.","NotFiction",,"novel","Five years of it"
"mdp.39015063306859","Naiyer Masud",,,"m","in","1936-2017.",2006,,2006,1,1,,"Northampton, Mass.|Interl","Short stories",,"shortstories","Snake catcher"
"mdp.39015039750230","Bell, Catherine D. (Catherine Douglas)",,,"f",,"d. 1861.",1868,,1861,1,1,,"London;F. Warne;1868.","UnknownGenre",,"novel|juvenile","Arnold Lee; or, Rich children and poor children"
"mdp.39015013286946","Maugham, Robin",,,"m","uk","1916-1981.",1973,,1973,1,1,,"London|New York|W. H. All","Fiction",,"novel","The barrier:"
"uc2.ark+=13960=t8x922h56",,,,"u",,,1867,,1867,1,1,,"New York;Carlton & Porter",,"Conduct of life|Christian","novel","Hetty Porter, or, God knows best"
"uc2.ark+=13960=t3vt1jg1d","Ray, Anna Chapin",,,"f","us","1865-1945.",1903,,1903,1,1,,"Boston;Little,Brown, and ",,,"novel","Ursula's freshman"
"njp.32101067178770","TourgÃ©e, Albion Winegar","Tourgée, Albion Winegar",,"m","us","1838-1905.",1880,1879,1880,1,1,,"New York;Fords, Howard, a","NotFiction","Ku-Klux Klan|Reconstructi","novel","The invisible empire: Part I. A new, illustrated and enlarged edition of A fool's errand, by one of the fools; the famous historical romance of life in the South since the war. Part II. A concise review of recent events"
"coo.31924003100207","Bryant, Christopher",,,"m",,,1966,,1966,1,1,,"New York|Pageant Press|c1","NotFiction","Bee hunting","novel","The bee hunter"
"inu.30000107336434","El-Nukoya",,,"m","ni",,2006,,2006,1,1,,"Lagos, Nigeria|CG & S Boo","Fiction",,"novel","Nine lives : a novel"
"uc1.$b56277","Adams, Isabel",,,"u",,,1928,,1928,1,1,,"New York|Century|c1928.","NotFiction",,"nonfic","Heart of the woods ... a story of life among the habitants in the Laurentian foot-hills"
"hvd.hwkagd","Grattan, Thomas Colley",,,"m","ir","1792-1864.",1831,,1831,2,2,"v.2","New York;J. & J. Harper;1","Fiction",,"novel","Jacqueline of Holland : a historical tale"
"uc1.32106002091053","Bourjaily, Vance Nye",,,"m","us","1922-2010.",1947,,1947,4,3,,"New York|C. Scribner's So","Fiction|NotFiction","Fiction|World War, 1939-1","novel","The end of my life"
"mdp.39076002365786","Bialk, Elisa",,,"f","us","1912-1990.",1959,,1959,1,1,,"Cleveland|World Pub. co.|","Fiction","Description and travel|To","novel","Passport summer"
"uc1.$b322954","Batchelor, Paula",,,"f",,,1954,,1954,1,1,,"London|Methuen|1954","NotFiction",,"novel","Bed majestical"
"mdp.39015030618444","Sharon, Henrietta Bruce",,,"f",,,1945,,1945,2,2,,"New York|Dodd Mead & Comp","NotFiction","United States|Hospitals|P","novel","It's good to be alive"
"uc1.b3123709","Johnstone, C. I. (Christian Isobel)",,,"f","uk","1781-1857.",1815,,1815,11,10,"v.2","London;Longman, Hurst, Re","NotFiction|War stories|Bi","Peninsular War, 1807-1814","novel","Clan-Albin: a national tale"
"mdp.39015014138930","Hutchins, Maude",,,"f","us","1899-1991.",1959,,1959,1,1,,"Denver|A. Swallow|1959","Fiction",,"novel","Victorine"
"nnc1.cu50383493","Sealsfield, Charles","Postl, Karl Anton",,"m","aus","1793-1864.",1852,,1852,3,3,,"London;Ingram, Cooke, & c","NotFiction",,"novel","The cabin book: or, National characteristics"
"uc2.ark+=13960=t9t14wd16","Greenwood, Grace","Lippincott, Sarah Jane",,"f","us","1823-1904.",1892,,1892,1,1,,"New York;Tait;1892.",,,"shortstories","Stories and sketches"
"uiuo.ark+=13960=t3cz3vq12","Norris, W. E. (William Edward)",,,"m","uk","1847-1925.",1894,,1894,2,2,"v.1","London;W. Heinemann;1894.",,,"novel","A victim of good luck;"
"mdp.39015069354358","Joseph, Sheri",,,"f","us","1967-",2006,,2006,1,1,,"San Francisco|MacAdam/Cag","Fiction","Musicians|Fiction|Triangl","novel","Stray : a novel"
"inu.32000005543857","Bates, H. E. (Herbert Ernest)",,,"m","uk","1905-1974.",1934,,1934,3,2,,"New York|The Macmillan co","Fiction|NotFiction",,"shortstories","The woman who had imagination and other stories"
"njp.32101038084727","Maturin, Charles Robert",,,"m","ir","1780-1824.",1808,,1808,3,3,"vol.1","London;Printed for Longma","England|Fiction|Publisher",,"novel","The wild Irish boy : in three volumes"
"mdp.39015030717576","Walpole, Hugh, Sir","Walpole, Hugh Seymour",,"m","uk","1884-1941.",1931,,1931,2,2,,"Garden City, N.Y.|Doubled","Fiction",,"novel","Above the dark tumult, an adventure"
"wu.89060404456","Barbeau, Marius","Barbeau, Charles Marius",,"m","ca","1883-1969.",1943,,1943,1,1,,"Caldwell, Id.|The Caxton ","Fiction","Indians of North America|","nonfic","The Indian speaks"
"uiuo.ark+=13960=t2j67qh6b","Bisset, Robert",,,"m","uk","1759-1805.",1804,,1804,3,3,"v.2","London;Longman;1804.",,,"novel","Modern literature;"
"mdp.39015019966160","Merle, Robert",,,"m","fr","1908-2004.",1972,1970,1972,1,1,,"New York|Simon and Schust","Fiction",,"novel","Behind the glass"
"uiuo.ark+=13960=t2p567h62","Whelpton, Edwin",,,"m","uk","1849-1925.",1884,,1884,3,3,"v.3","London;Smith, Elder;1884.",,,"novel","Meadow sweet; or, The wooing of Iphis;"
"uc2.ark+=13960=t0vq2sk6k","Auerbach, Berthold",,,"m","de","1812-1882.",1878,,1878,2,2,,"New York;H. Holt and comp",,,"novel","Landolin"
"uc2.ark+=13960=t56d5t850","Burnett, Frances (Hodgson)",,,"f","uk","1849-1924.",1918,,1916,2,2,,"New York;C. Scribner's so",,,"shortstories","Sara Crewe, Little Saint Elizabeth, and other stories"
"osu.32435053068557","Brand, Max","Faust, Frederick Schiller",,"m","us","1892-1944.",1924,1923,1924,2,2,,"New York|A.L. Burt Compan","Fiction|NotFiction",,"novel","Dan Barry's daughter"
"mdp.39015008526686","Azuela, Mariano",,,"m","me","1873-1952.",1963,1918,1952,2,2,,"San Antonio|Principia Pre","NotFiction","1910-1916|Fiction|History","reprint","Two novels of the Mexican Revolution: The trials of a respectable family and The underdogs"
"mdp.39015069302852","Moggach, Deborah",,,"f","uk","1948-",2007,,2007,2,2,,"London|Chatto & Windus|c2","Novel|Fiction","Social conditions|London|","novel","In the dark"
"uc2.ark+=13960=t3804z59s","Munsey, Frank Andrew",,,"m","us","1854-1925.",1898,1888,1898,1,1,,"New York;F.A. Munsey;1898",,,"novel","The boy broker"
"nyp.33433075739957","MÃ¼gge, Theodor","Mügge, Theodor ",,"m","de","1806-1861.",1865,1854,1861,1,1,,"Philadephia;Linsay & Blak","Fiction","German fiction","novel","Afraja; or, Life and love in Norway"
"mdp.39015008008214","Braine, John",,,"m","uk","1922-1986.",1981,,1981,2,2,,"London|Eyre Methuen|1981.","Fiction",,"novel","One and last love"
"uc1.b4105315","Sellar, Robert",,,"m","ca","1841-1919.",1890,,1890,1,1,,"Montreal;F. E. Grafton & ","NotFiction","War of 1812|History|Ficti","novel","Hemlock; a tale of the war of 1812"
