docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
nyp.33433076074115	Weston, Maria D.			f	us		1848	1848	1848	1.0	1.0		Providence;Weeden & Peek;Boston;Crosby & Nichols;1848.		American fiction	The Weldron family; or, Vicissitudes of fortune.  A story of real life in New England	longfiction	contemporary
uc1.b3326031	Skene, Felicia		Moir, Erskine	f	uk	1821-1899.	1849	1849	1849	1.0	1.0		London;Francis & John Rivington;1849.			Use and abuse : a tale	longfiction	contemporary
uiuo.ark+=13960=t7zk5xb95	James, G. P. R. (George Payne Rainsford)	James, George Payne Rainsford		m	uk	1801?-1860.	1846	1845	1846	2.0	2.0	v.1	London;Smith, Elder & co.;1846.			The Step-mother	longfiction	contemporary
uc2.ark+=13960=t01z4419q	Adams, William			m	uk	1814-1848.	1849	1848	1848	3.0	3.0		London;F.&J. Rivington;1849.		Christian life	Sacred allegories	longfiction	contemporary
uc2.ark+=13960=t4mk67860	Lytton, Edward Bulwer Lytton, Baron			m	uk	1803-1873.	1859	1846	1859	1.0	1.0	v.40	Edinburgh;London;W. Blackwood and Sons;1859-1874.			Novels of Sir Edward Bulwer Lytton	longfiction	contemporary
uc2.ark+=13960=t86h4dr3t	Codman, John			m	us	1814-1900	1847	1847	1847	1.0	1.0		New York;C. S. Francis & Co.;Boston;J. H. Francis;1847.			Sailors' life and sailors' yarns	longfiction	contemporary
uc1.b3123724	Bryant, John Delavan			m		1811-1877.	1847	1847	1847	1.0	1.0	v. 2	Baltimore;Printed and published by John Murphy;1847.			Pauline Seward. A tale of real life	longfiction	contemporary
uc2.ark+=13960=t7tm7472s	Lytton, Edward Bulwer Lytton, Baron	Bulwer-Lytton, Edward		m	uk	1803-1873.	1859	1849	1859	1.0	1.0	v.01	Edinburgh;London;W. Blackwood and Sons;1859-1874.			The Caxtons: A Family Picture	longfiction	contemporary
uiuo.ark+=13960=t4jm2s41m	Lewes, George Henry			m	uk	1817-1878.	1848	1848	1848	1.3333333333	1.3333333333	v.3	London;Smith, Elder, and Co.;1848.		London (England)|Authors|Intellectual life	Rose, Blanche, and Violet	longfiction	contemporary
loc.ark+=13960=t2891c06r	Headley, Joel Tyler			m	us	1813-1897.	1849	1849	1849	1.0	1.0		New York;Baker and Scribner;1849.		Description and travel|New York (State)|Adirondack Mountains (N.Y.)|Fishing|Hunting|Adirondack Mountains	The Adirondack;	longfiction	contemporary
inu.30000020693762	Howitt, William			m	uk	1792-1879.	1848	1848	1848	1.5	1.5	v.2	London;H. Colburn;1848.		England|Country life	The hall and the hamlet, or, Scenes and characters of country life	shortfiction	contemporary
uva.x030825524	Dumas, Alexandre			m	fr	1802-1870.	1893	1847	1870	8.0	7.0	v.14 1893	Boston;Estes and Lauriat;1893.		Henry III, 1574-1589|History|History	The forty-five	longfiction	reprint
nyp.33433074921101	James, G. P. R. (George Payne Rainsford)			m	uk	1799-1860.	1847	1847	1847	3.0	3.0		Leipzig;B. Tauchnitz jun.;1847.		English fiction	A whim, and its consequences	longfiction	contemporary
uc2.ark+=13960=t5k933b88				u			1846	1846	1846	1.0	1.0		London;Simpkin, Marshall;1846.			The round preacher, or, Reminiscences of Methodist circuit life	longfiction	contemporary
nyp.33433082284054				u			1845	1845	1845	1.0	1.0		New York;J.C. Riker;1845.		Gift books	The Hawthorn : a Christmas and New Year's present.  MDCCCXLV	shortfiction	contemporary
uc2.ark+=13960=t3804z03n	Roe, A. S			u			1849	1849	1849	1.0	1.0		New York;D. Appleton;c1849, t.p. 1850.			James Montjoy	longfiction	contemporary
uc2.ark+=13960=t2k64ct5x				u			1845	1845	1845	1.0	1.0		New York;Nafis & Cornish;1845			The forget-me-not	shortfiction	contemporary
uc2.ark+=13960=t4rj4ck98				u			1846	1846	1846	3.0	3.0		New York;Stanford and Swords;1846.			Recantation	longfiction	contemporary
nyp.33433076018294				u			1846	1846	1846	1.0	1.0		Hartford;S. Andrus and son;c1845		Gift books	The ladies' scrap-book	shortfiction	contemporary
uva.x030808559				u			1847	1847	1847	1.0	1.0		Philadelphia;American Sunday-school Union;c1847.			Poor Rachel; or Who is happy? : A tale of truth	longfiction	contemporary
uiuo.ark+=13960=t0ms43c1g				u			1849	1849	1849	1.0	1.0	v.2	London;Orger and Meryon;1849.			Excitement	longfiction	contemporary
uiuo.ark+=13960=t73v05w2z	Pinkney, Jane Vaughan			f	uk	1827-1856	1850	1850	1850	1.0	1.0	v.1	London;T.C. Newby;1850.			Sir Arthur Bouverie	longfiction	contemporary
njp.32101068176690	Davies, Christiana Jane			f		1822 or 3-1891	1854	1854	1854	1.0	1.0	v.2	London;Hurst and Blackett;1854.			The History of Herbert Lake	longfiction	contemporary
uc2.ark+=13960=t4zg6h95b	Trusta, H	Phelps, Elizabeth Wooster Stuart	Trusta, H	f	us	1815-1852.	1851	1851	1851	1.0	1.0		Andover;W.F. Draper;1851.			The sunny side	longfiction	contemporary
uiuo.ark+=13960=t86h5706q	Tautphoeus, Jemima Montgomery			f	ir	1807-1893	1853	1853	1853	2.0	2.0	v.3	London;R. Bentley;1853.		English fiction	Cyrilla	longfiction	contemporary
nyp.33433074961859	Oliphant, Mrs. (Margaret)	Oliphant, Margaret		f	uk	1828-1897.	1851	1851	1851	1.0	1.0		New York;Harper & brother;1851.		Puritans	Caleb Field. A tale of the Puritans	longfiction	contemporary
nyp.33433076069602	Lee, Eliza Buckminster			f	us	1794-1864.	1852	1852	1852	1.0	1.0		Boston;Ticknor, Reed, and Fields;1852.			Florence, the parish orphan; and A sketch of the village in the last century	longfiction	contemporary
uiuo.ark+=13960=t5bc4m870	Sinclair, Catherine			f	uk	1800-1864.	1855	1853	1855	1.3333333333	1.3333333333	v.2	London;R. Bentley;1855.			Cross purposes	longfiction	contemporary
uiuo.ark+=13960=t7cr65n7z	Daniel, Mackenzie			f			1852	1852	1852	1.0	1.0	v.2	London;Newby;1852			The student's wife	longfiction	contemporary
uiuo.ark+=13960=t6sx6xq74	Smedley, Menella Bute			f	uk	1820-1877.	1851	1851	1851	1.0	1.0	v.2	London;G. Hoby;1851.			The story of a family	longfiction	contemporary
uiuo.ark+=13960=t6c25js1v	Tautphoeus, Jemima Montgomery			f	ir	1807-1893.	1853	1853	1853	2.0	2.0	v.2	London;R. Bentley;1853.		English fiction	Cyrilla	longfiction	contemporary
uva.x001687872	Holmes, Mary Jane			f	us	1825-1907.	1854	1854	1854	1.0	1.0		New York;D. Appleton & co.;1854.			Tempest and sunshine; or, Life in Kentucky	longfiction	contemporary
uc2.ark+=13960=t08w38973	Rush, Caroline E			f	us		1850	1850	1850	2.0	2.0		Philadelphia;Crissy & Markley;1850?].			Way-marks in the life of a wanderer	longfiction	contemporary
nnc1.cu50383493	Sealsfield, Charles	Postl, Karl Anton		m	aus	1793-1864.	1852	1852	1852	3.0	3.0		London;Ingram, Cooke, & co.;1852.			The cabin book: or, National characteristics	longfiction	contemporary
nyp.33433075820146	Bungener, Félix			m	swi	1804-1874.	1853	1853	1853	2.0	2.0	v. 2	Boston;Gould and Lincoln;1853.		History|Louis XV, 1715-1774	The Priest and the Huguenot	longfiction	contemporary
uc1.$b358653	Lytton, Edward Bulwer Lytton, Baron			m	uk	1803-1873.	1852	1852	1852	2.0	1.0	v. 4	London;New York;G. Routledge;1852?		the Spartan|Pausanias	; The coming race. Falkland. Zicci. Pausanias the Spartan	longfiction	contemporary
mdp.39015059417959	Taylor, Bayard			m	us	1825-1878.	1852	1852	1852	1.0	1.0	V.11	New York;G.P. Putnam;1852-1867.			John Godfrey’s Fortunes	longfiction	contemporary
nyp.33433074969340	Dickens, Charles			m	uk	1812-1870.	1850	1850	1850	1.0	1.0		New York;Redfield;185?		English fiction	Sissy Jupe; from the Hard times of Charles Dickens	longfiction	contemporary
uiuo.ark+=13960=t12n5hx3w	Hannay, James			m	uk	1827-1873.	1850	1850	1850	1.0	1.0	v.3	London;H. Colburn;1850.		823H192S	Singleton Fontenoy, R.N	longfiction	contemporary
nyp.33433074859897	Gwynne, Talbot			m			1854	1854	1854	1.0	1.0		New York;Riker, Thorne & Co.;1854.		English fiction	Nanette and her lovers; a tale of Normandy	longfiction	contemporary
njp.32101067630259	Boyd, Archibald			m	uk	d. 1854.	1850	1850	1850	1.0	1.0	v.1	London;R. Bentley;1850.			The Duchess; or, Woman's love and woman's hate.  A romance	longfiction	contemporary
uc2.ark+=13960=t4pk08k78	Church, Pharcellus			m	us	1801-1886.	1853	1853	1853	1.0	1.0		Boston;Jenks, Hickling and Swan;1853.			Mapleton, or, More work for the Maine law	longfiction	contemporary
uc2.ark+=13960=t43r0vq9h	Reid, Mayne	Reid, Thomas Mayne		m	us	1818-1883.	1875	1850	1875	2.0	1.0		N. Y.;Carlton;London;S. Low;1875.			The rifle-rangers;	longfiction	contemporary
nyp.33433075754642	Tayler, Charles B. (Charles Benjamin)			m	uk	1797-1875.	1851	1851	1851	1.0	1.0		New York;Stanford and Swords;1851.			The angels' song : a Christmas token	longfiction	contemporary
njp.32101067628279	Arthur, T. S. (Timothy Shay)			m	us	1809-1885.	1859	1852	1859	2.0	2.0		Philadelphia;Lippincott, Grambo;1853.	Juvenile audience		The wounded boy, and other stories	shortfiction	contemporary
pst.000047317420				u			1969	1850	1969	1.0	1.0	v.3-4	New York|Garrett Press|1969.		19th century|English fiction	Stories by English authors	shortfiction	reprint
nyp.33433075760821				u			1851	1851	1851	1.0	1.0		London;Saunders & Otley;1851.		Miscellanea|English literature	Extracts from the diary of a living physician	longfiction	contemporary
nyp.33433082288626				u			1851	1851	1851	1.0	1.0	1851	New York : Leavitt;1851.		Gift books	The Irving offering : a token of affection, for 1851	shortfiction	contemporary
njp.32101063600819	Townsend, Frederic			u			1854	1854	1854	1.0	1.0		New York;D. Appleton;1854.		Social life and customs	Letters from Rome, A.D. 138	longfiction	contemporary
uiuo.ark+=13960=t67375c09	Gore	Gore, Catherine Grace Frances		f	uk	1798-1861	1857	1857	1857	2.0	2.0	v.3	London;Hurst and Blankett;1857.			The two aristocracies	longfiction	contemporary
uc2.ark+=13960=t1hh6mf0f	Jewett, Mrs. Susan W ]			f	us		1856	1856	1856	3.0	3.0		Cincinnati;Truman and Spofford;1856.			The old corner cupboard;	longfiction	contemporary
wu.89098017916	Cummins, Maria S. (Maria Susanna)	Cummins, Maria Susanna		f	us	1827-1866.	1857	1857	1857	3.0	2.0		London;Sampson Low, Son, and Co.;1857.			Mabel Vaughan	longfiction	contemporary
loc.ark+=13960=t3rv0tr58	Mortimer, Charlotte B			f	us	b. 1807	1858	1858	1858	1.0	1.0		New York;Stanford & Delisser;1858.		Pennsylvania|Moravian Seminary and College for Women|Moravians	Bethlehem and Bethlehem school	longfiction	contemporary
nyp.33433074880802	Marsh-Caldwell, Anne			f	uk	1791-1874.	1856	1856	1856	3.0	3.0	v. 1-2	Leipzig;1856.			Evelyn Marston;	longfiction	contemporary
uiuo.ark+=13960=t1jh3ts50	Caddell, Cecilia Mary			f	uk	d. 1877.	1858	1858	1858	1.0	1.0	v.3	London;T. Cautley Newby, Publisher, 30, Welbeck Street, Cavendish Square;1858.			Home & the homeless	longfiction	contemporary
nnc1.0035531827	Mühlbach, L. (Luise)	Mundt, Clara	M�hlbach, Luise	f	de	1814-1873.	1864	1857	1864	2.0	2.0	v.1	Mobile, Ala.;S.H. Goetzel;1864.	Bibliographies	1741-1790|Joseph II, 1780-1790|Joseph|II|History|German fiction|Holy Roman Emperor	Joseph the Second and his court; an historical romance	longfiction	contemporary
wu.89098856669	Piatt, Louise Kirby			f	us	1826-1864.	1855	1855	1855	1.0	1.0		New York;J. C. Derby; [etc., etc.;1855.		Description and travel	Bell Smith abroad	longfiction	contemporary
uiuo.ark+=13960=t8rb7pg9t	Scott	Scott, Caroline Lucy		f	uk	1784-1857	1856	1856	1856	1.0	1.0	v.1	London;R. Bentley;1856.			The old grey church	longfiction	contemporary
uiuo.ark+=13960=t6155734j	Sheppard, Elizabeth Sara			f	uk	1830-1862.	1858	1858	1858	3.0	3.0	v.2	London;Hurst and Blackett, successors to H. Colburn;1858.		Musical fiction	Rumour	longfiction	contemporary
coo.31924013521764	Marsh-Caldwell, Anne			f	uk	1791-1874.	1857	1857	1857	3.5	3.5	v.1	Leipzig;Tauchnitz;1857.			The rose of Ashurst	longfiction	contemporary
uc1.$b807295	Dupuy, Eliza A. (Eliza Ann)			f	us	1814-1880.	1856	1856	1856	3.0	3.0		New York;Harper & brothers;1856.		Huguenots	The Huguenot exiles; or, The times of Louis XIV.  A historical novel	longfiction	contemporary
uiuo.ark+=13960=t2794hz6s	Hopton, Anna Maria			f			1858	1858	1858	1.0	1.0	v.1	Oxford;J. Henry and J. Parker;1858.			Dawn and twilight	longfiction	contemporary
wu.89098006869	Rose, Henrietta			f	us		1858	1858	1858	1.0	1.0		Columbus [Ind.;Osgood & Pearce;1858.		Women|Suffrage	Nora Wilmot: a tale of temperance and woman's rights	longfiction	contemporary
uiuo.ark+=13960=t8ff4942h	Maberly	Maberly, Catherine Charlotte		f	ir	1805-1875.	1855	1855	1855	1.0	1.0	v.3	London;Hurst and Blackett;1855.			Display	longfiction	contemporary
uc2.ark+=13960=t78s4tc10	Kavanagh, Julia			f	ir	1824-1877.	1856	1855	1856	2.0	2.0		New York;Appleton;1856.			Rachel Gray	longfiction	contemporary
uc2.ark+=13960=t5gb1z098	Langdon, Mary			f	us	1824-1908.	1858	1858	1858	1.0	1.0		Boston;Phillips, Sampson & Company;1858.			Agnes	longfiction	contemporary
uva.x002177939	Cameron, (Lucy Lyttelton), Mrs			f	uk	1781-1858.	1866	1858	1858	1.0	1.0		London;Houlston and Wright;1866.			Emma and her nurse : or, The History of Lady Harewood and The mother's grave	longfiction	contemporary
nyp.33433074898986	Manning, Anne			f	uk	1807-1879.	1857	1857	1857	1.0	1.0		London;Printed for Arthur Hall, Virtue;1857.		English fiction	Helen and Olga : a Russian tale	longfiction	contemporary
nyp.33433074920608	Austin, Alfred			m	uk	1835-1913.	1858	1858	1858	2.0	2.0	v. 2	London;J.F. Hope;1858.			Five years of it	longfiction	contemporary
hvd.hw28p3	Irving, Washington			m	us	1783-1859.	1880	1859	1859	1.0	1.0	v.17	New York|G. P. Putnam's sons|1880-			Irving's works	longfiction	contemporary
uc2.ark+=13960=t45q4sn45	Arthur, T. S. (Timothy Shay)			m	us	1809-1885.	1856	1856	1856	1.0	1.0		Philadelphia;J.W. Bradley;1855.			Tales from real life	shortfiction	contemporary
uc1.b4102448	Newman, John Henry			m	uk	1801-1890.	1856	1855	1856	8.0	3.0		New York;Boston;D. & J. Sadlier & Co.;1856.		Church history|Primitive and early church, ca. 30-600	Callista; a sketch of the third century	longfiction	contemporary
inu.30000054117191	Sewell, Elizabeth Missing			m	uk	1815-1906.	1856	1856	1856	3.5	3.5	v.1	London;Longman, Brown, Green, Longmans, & Roberts;1856.			Ivors	longfiction	contemporary
njp.32101067634244	Hannay, James			m	uk	1827-1873.	1855	1855	1855	1.0	1.0	v.2	London;Hurst;1855.			Eustace Conyers; a novel	longfiction	contemporary
nyp.33433082272711	Collins, Wilkie			m	uk	1824-1889.	1873	1856	1873	3.0	3.0		New York;Harper & brothers;1873?			After dark, and other stories;	shortfiction	contemporary
uc2.ark+=13960=t16m39m6z	Bede, Cuthbert	Bradley, Edward	Bede, Cuthbert M.	m	uk	1827-1889.	1857	1857	1857	2.0	2.0		London;R. Bentley;1857.			Nearer and dearer	longfiction	contemporary
uc2.ark+=13960=t3nv9gf05	Kingsley, Henry			m	uk	1830-1876.	1859	1859	1859	10.0	3.0	v.2	Cambridge;Macmillan;1859.	Bibliographies	1857-1926|Shorter, Clement King|Australian fiction	The recollections of Geoffry Hamlyn	longfiction	contemporary
nyp.33433074851183	Hallett, Emma V			m			1858	1858	1858	1.0	1.0		Andover;Printed by W.F. Draper;1860, c1858.			Natalie : or, A gem among the sea-weeds	longfiction	contemporary
pst.000003824955	Flaubert, Gustave			m	fr	1821-1880.	1904	1856	1880	1.0	1.0	v.2	Akron, O.;St. Dunstan Society;c1904].			Madam Bovary, including a complete report of the trial of the author. Aboard the Cange. Novembre	longfiction	reprint
njp.32101064382763	Thomas, W. Moy (William Moy)			m	uk	1828-1910.	1859	1859	1859	1.0	1.0	vol.1	London;S. Low, Son;1859.			When the snow falls / by W. Moy Thomas	shortfiction	contemporary
uc2.ark+=13960=t78s4nw43	Oertel, Wilhelm	Wilhelm Philipp Oertel, Friedrich 	von Horn, W.O.	m	de	1798-1867.	1856	1856	1856	1.0	1.0		New York;Ernst Kaufmann;1856?			Simon	longfiction	contemporary
nyp.33433074942859	Conybeare, William John			m	uk	1815-1857.	1856	1856	1856	1.0	1.0		New York;Wiley & Halsted;1856.			Perversion  : or, the causes and consequences of infidelity, a tale for the times	longfiction	contemporary
mdp.39015057226311	Reynolds, George W. M. (George William MacArthur)			m	uk	1814-1879.	1858	1857	1858	1.0	1.0		London;J. Dicks;186-?			The young duchess, or, Memoirs of a lady of quality; a sequel to Ellen Percy	longfiction	contemporary
uc2.ark+=13960=t0pr7sq62	Thackeray, William Makepeace			m	uk	1811-1863.	1855	1855	1855	14.0	2.0	v.03	London;Bradbury & Evans;1855-1857.		English literature	The memoirs of Barry Lyndon, Esq. A legend of the Rhine. Rebecca and Rowena. A little dinner at Timmins's. The Bedford-Row conspiracy	shortfiction	contemporary
hvd.hw28p0	Irving, Washington			m	us	1783-1859.	1880	1859	1859	1.0	1.0	v.7	New York|G. P. Putnam's sons|1880-			Irving's works	longfiction	contemporary
njp.32101068162740	Adams, F. Colburn (Francis Colburn)	Adams, Francis Colburn		m	us		1855	1855	1855	1.0	1.0	vol.1	London;Sampson Low;1855.			Our world, or, The democrat's rule	longfiction	contemporary
uc2.ark+=13960=t7xk8n82d	Lever, Charles James			m	ir	1806-1872.	1880	1856	1872	1.0	1.0	v.12	London, New York;G. Routledge and Sons;188-?			Charles Lever's novels	longfiction	contemporary
uiuo.ark+=13960=t4wh36k87				u			1857	1857	1857	1.0	1.0	v.3	London;Hurst and Blackett;1857.			The second wife	longfiction	contemporary
nyp.33433082291505				u			1856	1856	1856	1.0	1.0		New York;Richard Marsh;1856.		Wit and humor	New book of a thousand anecdotes, wit, humor, odd scraps, tales legends, bon mots, offhand hits, sketches	shortfiction	contemporary
mdp.39015058691281				u			1858	1858	1858	1.0	1.0	v.3	Edinburgh;London;W. Blackwood and sons;1858-1880			"Tales from ""Blackwood."" New series"	shortfiction	contemporary
uiuo.ark+=13960=t6rx9nf53	Goodrich, A. M			u			1857	1857	1857	1.5	1.5	v.1	London;J.W. Parker;1857.		English fiction	The myrtle and the heather	longfiction	contemporary
nyp.33433076022254	Southworth, Emma Dorothy Eliza Nevitte			f	us	1819-1899.	1860	1860	1860	1.0	1.0		Philadelphia;T.B. Peterson;c1860		American fiction	The mother-in-law. A tale of domestic life	longfiction	contemporary
nyp.33433076021645	Stephens, Ann S. (Ann Sophia)			f	us	1810-1886.	1863	1863	1863	1.0	1.0		Philadelphia;T. B. Peterson & brothers;c1863			The rejected wife	longfiction	contemporary
nyp.33433075765176	A. L. O. E	Tucker, Charlotte Maria	A.L.O.E.	f	uk	1821-1893.	1864	1864	1864	1.0	1.0		New York;R. Carter & Bros.;1864.			Christian love and loyalty; or, The rebel reclaimed	longfiction	contemporary
nyp.33433074859764	Grogan, Mercy		Mackenzie, Erick	f			1862	1862	1862	1.0	1.0		London;Smith, Elder and Co.;1862.		English fiction	Highland lassies: or, The Roua pass	longfiction	contemporary
uc1.b3327249	Wood, Ellen			f	uk	1814-1887.	1877	1863	1877	1.0	1.0	v. 25	London;R. Bentley;1877-1882.			Mrs. Wood's novels	longfiction	contemporary
nyp.33433082289871	A. L. O. E	Tucker, Charlotte Maria	A.L.O.E.	f	uk	1821-1893.	1861	1861	1861	1.0	1.0		London;New York;T. Nelson;1861.	Juvenile audience	Juvenile literature|Christian life	The giant killer, or, The battle which all must fight	longfiction	contemporary
uc1.$b70887	Schwartz, Marie Sofie	Schwartz, Maria Sophie		f	swe	1819-1894	1871	1861	1871	1.0	1.0		Boston;Lee and Shepard;New York;Lee, Shepard, and Dillingham;1871.			Birth and education	longfiction	contemporary
uiuo.ark+=13960=t9g450k2g	Beale, Anne			f			1860	1860	1860	1.0	1.0	v.2	London;T. C. Newby;1860.			Country landlords	longfiction	contemporary
uc2.ark+=13960=t9x060k11	Manning, Anne			f	uk	1807-1879.	1860	1860	1860	1.0	1.0		London;R. Bentley;1860.			Town and forest	longfiction	contemporary
nyp.33433034411045	Wood, Ellen			f	uk	1814-1887.	1886	1862	1886	1.0	1.0		London;R. Bentley & Son;1886.		English fiction	A life's secret. A novel	longfiction	contemporary
njp.32101013998008	Ritchie, Anne Thackeray			f	uk	1837-1919.	1863	1863	1863	4.0	4.0		New York;J.G. Gregory;1863.			The story of Elizabeth; a tale	longfiction	contemporary
uiuo.ark+=13960=t7sn0tn1b	Oliphant	Oliphant, Margaret		f	uk	1828-1897.	1862	1862	1862	1.0	1.0	v.3	London;Hurst and Blackett;1862.			The last of the Mortimers	longfiction	contemporary
